D_NAT,M일HAP,Q7A,Q7a_dk,Q7a2,Q7a3,Q7a4,Q7a5,Q7a6,Q7a7,Q7a8,D_GUB,D_MOK,총액1인TOT_개별국제교통비제외2,Q8a03,Q8a12,Q8_1a1,Q8_1a2,Q8_1a3,동행자유형,국가명,웰니스참여,웰니스만족,log_총액,year
5,6,2,,2.0,,,,,,,1,1,1699.7399999999996,3.0,,5,1.0,3.0,가족,홍콩,1,1,7.438230577171142,2024
2,4,2,,,,4.0,,,,,1,1,600.6,,,1,2.0,5.0,가족,일본,0,0,6.39792915554923,2024
2,5,2,,2.0,,,,,,,2,1,1089.0,3.0,12.0,12,5.0,1.0,가족,일본,1,1,6.9930151229329605,2024
1,5,1,1.0,,,,,,,,1,1,826.2000000000002,,,8,1.0,2.0,혼자,중국,0,0,6.716836874962665,2024
1,7,2,,,,,,6.0,,,1,1,1251.2739130434782,3.0,,8,4.0,5.0,친구,중국,1,0,7.131917441770271,2024
2,6,2,,2.0,,,,6.0,,,2,1,716.1,3.0,,8,1.0,3.0,가족,일본,1,1,6.5738198220128945,2024
16,7,2,,2.0,,,,,,,1,1,870.7551426675512,3.0,12.0,3,1.0,,가족,영국,1,1,6.769360815249401,2024
1,7,2,,2.0,,,,,,,1,1,2549.4950495049507,3.0,,2,1.0,3.0,가족,중국,1,1,7.8436505987419824,2024
2,4,2,,,,4.0,,,,,1,1,1029.5999999999997,,,1,2.0,,가족,일본,0,0,6.936925656281916,2024
5,4,1,1.0,,,,,,,,1,1,811.53,3.0,,3,2.0,13.0,혼자,홍콩,1,1,6.698921354848035,2024
2,4,2,,,3.0,,,,,,1,1,709.5,3.0,,2,1.0,3.0,가족,일본,1,1,6.564560496600097,2024
5,14,2,,,,,,6.0,,,1,1,675.1698113207547,,,8,9.0,2.0,친구,홍콩,0,0,6.514964231560562,2024
5,3,2,,2.0,,,,,,,1,1,1316.05151241535,3.0,,2,1.0,3.0,가족,홍콩,1,1,7.182391254291947,2024
1,7,2,,2.0,,,,,,,1,1,318.2254483695653,3.0,,3,1.0,2.0,가족,중국,1,1,5.762760088725779,2024
1,4,1,1.0,,,,,,,,1,2,356.08056338028166,3.0,,1,2.0,5.0,혼자,중국,1,0,5.875157006879684,2024
5,6,2,,,3.0,,,,,8.0,3,1,1319.535,,,10,5.0,1.0,가족,홍콩,0,0,7.1850346807905305,2024
12,13,1,1.0,,,,,,,,1,1,8185.6,3.0,12.0,3,2.0,5.0,혼자,중동,1,1,9.010131791944469,2024
5,6,2,,2.0,,,,,,,1,1,1994.9268292682925,,,2,1.0,,가족,홍콩,0,0,7.598362651592844,2024
4,11,1,1.0,,,,,,,,1,2,362.5235,3.0,,3,1.0,2.0,혼자,미국,1,1,5.893089299779719,2024
5,5,2,,,,,5.0,,,,1,1,2500.0,,12.0,1,2.0,12.0,가족,홍콩,1,1,7.824046010856292,2024
5,5,2,,2.0,,,,,,,1,1,1343.1241379310343,,,2,1.0,,가족,홍콩,0,0,7.202753625558344,2024
5,6,2,,2.0,,4.0,,,,,1,1,898.6830670926516,3.0,12.0,3,12.0,1.0,가족,홍콩,1,1,6.800930432929743,2024
5,7,2,,,,,5.0,,,,1,1,495.2249999999999,,12.0,12,6.0,2.0,가족,홍콩,1,1,6.205012204748744,2024
5,6,2,,,,,5.0,,,,1,1,783.7646017699115,3.0,,1,2.0,3.0,가족,홍콩,1,1,6.664108722420997,2024
5,8,2,,2.0,,4.0,,,,,1,1,685.1134020618557,,12.0,1,12.0,2.0,가족,홍콩,1,1,6.529584375015525,2024
2,3,2,,,,,,6.0,,,2,1,660.0,3.0,,11,1.0,2.0,친구,일본,1,0,6.492239835020471,2024
2,3,1,1.0,,,,,,,,1,1,569.765625,3.0,,3,2.0,5.0,혼자,일본,1,1,6.345225092058661,2024
5,7,2,,2.0,,,,,,,1,1,587.2136809176226,3.0,,1,2.0,3.0,가족,홍콩,1,1,6.375388775594332,2024
10,7,2,,2.0,,,,,,,1,1,1349.5875000000003,3.0,,3,1.0,2.0,가족,싱가포르,1,1,7.20755426918531,2024
10,6,2,,2.0,,,,,,,1,1,1449.4199999999998,3.0,,3,1.0,2.0,가족,싱가포르,1,1,7.27891875539328,2024
10,17,2,,,,,,6.0,,,1,1,4111.62,3.0,,3,1.0,5.0,친구,싱가포르,1,1,8.321572390413346,2024
10,14,2,,,3.0,,,,,,1,1,7136.175000000001,,,14,1.0,2.0,가족,싱가포르,0,0,8.872932197501749,2024
10,6,2,,,,,,6.0,,,1,1,717.3150000000002,3.0,,5,2.0,6.0,친구,싱가포르,1,0,6.575515074666146,2024
10,8,2,,,3.0,,5.0,,,,1,1,905.8875000000003,3.0,,6,1.0,3.0,가족,싱가포르,1,1,6.808915126147545,2024
10,4,2,,,,4.0,,,,,1,1,1007.56875,3.0,,1,2.0,5.0,가족,싱가포르,1,0,6.915295529706117,2024
10,5,2,,2.0,,,5.0,,,,1,1,584.205,3.0,12.0,2,1.0,9.0,가족,싱가포르,1,0,6.370251948629785,2024
10,11,2,,,,,,6.0,,,1,1,1434.63,3.0,,5,2.0,1.0,친구,싱가포르,1,0,7.268662255226092,2024
4,15,2,,,,4.0,5.0,,,,1,1,1666.6666666666667,3.0,,7,4.0,3.0,가족,미국,1,1,7.418580902748128,2024
1,28,1,1.0,,,,,,,,1,2,1288.8719999999998,3.0,,1,2.0,3.0,혼자,중국,1,1,7.16152269622411,2024
10,6,2,,,,,,6.0,,,1,1,443.70000000000005,3.0,,1,3.0,2.0,친구,싱가포르,1,1,6.095148658384864,2024
3,5,2,,,,,5.0,,,,1,1,1017.5578947368422,,,2,1.0,8.0,가족,대만,0,0,6.9251608147023305,2024
3,8,2,,,,,,6.0,,,1,1,1371.5474452554743,,,8,2.0,1.0,친구,대만,0,0,7.223694903476338,2024
10,5,2,,,3.0,,5.0,,,,3,1,1500.0,3.0,12.0,3,2.0,1.0,가족,싱가포르,1,1,7.313220387090301,2024
3,5,2,,,,,,6.0,,,1,1,1175.567845659164,3.0,,4,1.0,2.0,친구,대만,1,0,7.069506582740937,2024
3,5,2,,,,,,,7.0,,1,1,682.5743869209808,3.0,,3,1.0,2.0,직장동료,대만,1,1,6.5258715129455505,2024
4,8,2,,,3.0,,5.0,6.0,,,1,1,748.3333333333334,3.0,,2,1.0,3.0,가족,미국,1,1,6.617848511508245,2024
3,5,2,,,,,,,7.0,,1,1,1648.0285714285715,3.0,,3,2.0,1.0,직장동료,대만,1,1,7.407335047351032,2024
3,8,2,,,,,,6.0,,,1,1,1466.4,3.0,12.0,2,1.0,8.0,친구,대만,1,0,7.290565696525495,2024
3,4,2,,2.0,,,,,,,2,1,1497.5999999999997,3.0,,6,1.0,3.0,가족,대만,1,1,7.311619105723327,2024
4,13,2,,,,,5.0,,,,1,2,1530.864197530864,3.0,,1,3.0,2.0,가족,미국,1,1,7.333587689914735,2024
4,7,1,1.0,,,,,,,,1,1,1293.6962750716334,3.0,,8,1.0,2.0,혼자,미국,1,0,7.16525872963675,2024
2,3,2,,,,,,6.0,,,2,1,758.9999999999999,,,1,2.0,,친구,일본,0,0,6.6320017773956295,2024
4,6,1,1.0,,,,,,,,1,1,278.8732394366197,,,6,9.0,11.0,혼자,미국,0,0,5.6307573396413115,2024
10,5,2,,,,,,,,8.0,1,1,1069.7674418604652,,,1,2.0,,기타,싱가포르,0,0,6.97519655977767,2024
10,5,1,1.0,,,,,,,,1,1,628.575,3.0,12.0,1,3.0,6.0,혼자,싱가포르,1,1,6.443455352653079,2024
1,6,2,,,,,,6.0,,,1,1,969.1528610354222,3.0,,1,3.0,13.0,친구,중국,1,1,6.876422350775879,2024
10,5,2,,,,,5.0,,,,3,2,1600.0,3.0,,5,3.0,1.0,가족,싱가포르,1,1,7.3777589082278725,2024
4,4,2,,,3.0,,,,,,1,1,562.02,,12.0,11,6.0,5.0,가족,미국,1,0,6.331537436449094,2024
16,7,2,,2.0,,,5.0,,,,1,2,682.1717060584796,3.0,,2,3.0,5.0,가족,영국,1,1,6.525281394569307,2024
5,6,2,,,,,,6.0,,,1,1,995.7983193277311,3.0,,1,,,친구,홍콩,1,0,6.903544746445793,2024
1,6,2,,2.0,,,,,,,1,1,688.5,,,2,,,가족,중국,0,0,6.53451531816871,2024
3,5,2,,,,,5.0,,,,3,1,1185.6,3.0,,3,6.0,2.0,가족,대만,1,1,7.078004254541822,2024
10,6,2,,,,4.0,,,,,1,1,1140.13021978022,,,2,1.0,,가족,싱가포르,0,0,7.03889776274242,2024
10,7,1,1.0,,,,,,,,1,1,1586.8173241852487,3.0,,5,1.0,3.0,혼자,싱가포르,1,1,7.369485606267273,2024
10,9,1,1.0,,,,,,,,1,2,1880.6934183219687,,12.0,5,2.0,1.0,혼자,싱가포르,1,0,7.539395827352378,2024
3,8,1,1.0,,,,,,,,1,1,1137.7116279069767,,,8,6.0,5.0,혼자,대만,0,0,7.036774180032228,2024
10,5,2,,2.0,3.0,,,,,,1,1,665.5500000000001,,,1,2.0,,가족,싱가포르,0,0,6.500613766493029,2024
3,6,2,,2.0,,4.0,,,,,1,1,308.0506329113924,3.0,,3,6.0,9.0,가족,대만,1,1,5.730264162032053,2024
3,5,2,,2.0,,,,,,,1,1,765.7094351530452,3.0,,1,2.0,3.0,가족,대만,1,1,6.640802770301283,2024
1,6,2,,,,,,6.0,,,1,1,3897.377245508982,3.0,,2,3.0,1.0,친구,중국,1,1,8.268059104735864,2024
4,5,2,,,,,,,7.0,,1,2,750.0,3.0,12.0,2,13.0,12.0,직장동료,미국,1,1,6.620073206530356,2024
4,8,2,,,,,5.0,,,,1,2,827.2727272727273,3.0,,5,4.0,3.0,가족,미국,1,1,6.718134419706571,2024
2,3,2,,,,,,6.0,,,1,1,442.19999999999993,,,6,2.0,1.0,친구,일본,0,0,6.091762268423346,2024
2,3,2,,,,,5.0,,,,1,1,723.3563535911602,3.0,,11,1.0,2.0,가족,일본,1,0,6.583901982601218,2024
2,4,2,,,,,,6.0,,,2,1,792.0,3.0,,13,5.0,3.0,친구,일본,1,1,6.674561391814426,2024
4,6,2,,2.0,,,,,,,1,1,839.4736842105262,,,5,6.0,,가족,미국,0,0,6.7327751290465505,2024
10,6,2,,2.0,,4.0,,,,,3,1,2077.9950000000003,3.0,,6,10.0,3.0,가족,싱가포르,1,1,7.639158765496509,2024
10,6,2,,2.0,,,5.0,,,,1,1,1230.2742663656886,3.0,,6,3.0,5.0,가족,싱가포르,1,1,7.114992404295055,2024
6,4,2,,2.0,,,,,,,1,1,546.0,3.0,,5,3.0,2.0,가족,태국,1,1,6.302618975744905,2024
6,4,2,,2.0,,,,,,,1,1,846.3000000000002,3.0,,3,2.0,4.0,가족,태국,1,1,6.74087390667606,2024
6,6,2,,,,,5.0,,,,1,2,423.1500000000001,3.0,,4,3.0,2.0,가족,태국,1,1,6.047726726116116,2024
6,6,2,,,,,,6.0,,,1,1,1310.4,3.0,,2,3.0,6.0,친구,태국,1,1,7.1780877130988054,2024
6,6,2,,,,,,6.0,,,1,1,346.69635,,,2,5.0,1.0,친구,태국,0,0,5.848449324801698,2024
4,11,1,1.0,,,,,,,,1,1,907.6539589442815,3.0,,5,3.0,7.0,혼자,미국,1,1,6.810863203479014,2024
18,9,2,,,,,,6.0,,,1,1,1536.1059999999995,3.0,12.0,1,12.0,5.0,친구,독일,1,1,7.337005921743175,2024
6,8,2,,2.0,,,,,,,1,1,1023.75,3.0,,3,1.0,2.0,가족,태국,1,1,6.9312276351672795,2024
4,11,2,,2.0,,4.0,,,,,1,1,1246.1464354527939,3.0,12.0,1,12.0,5.0,가족,미국,1,1,7.127811216882387,2024
6,3,2,,,,,,6.0,,,1,1,1474.2000000000003,,,13,2.0,1.0,친구,태국,0,0,7.295870748755188,2024
18,16,2,,2.0,,,,,,,1,1,789.5369999999998,,,6,11.0,,가족,독일,0,0,6.671446697702058,2024
6,11,1,1.0,,,,,,,,1,1,1146.6,,,7,5.0,4.0,혼자,태국,0,0,7.044556320474283,2024
18,11,2,,,,4.0,,,,,1,2,805.65,3.0,,5,3.0,13.0,가족,독일,1,1,6.691649405019578,2024
12,11,2,,2.0,,4.0,,,,,1,1,1623.62967921067,3.0,12.0,2,5.0,1.0,가족,중동,1,0,7.392419464676129,2024
18,8,1,1.0,,,,,,,,1,1,617.4393277310925,,,1,11.0,6.0,혼자,독일,0,0,6.425580808988334,2024
4,11,2,,,,,,6.0,,,1,1,6377.49196141479,3.0,,9,10.0,2.0,친구,미국,1,0,8.760530189554927,2024
6,6,1,1.0,,,,,,,,1,2,737.0999999999999,3.0,,3,1.0,2.0,혼자,태국,1,1,6.602723568195243,2024
18,15,2,,,3.0,,,,,,1,1,1836.3300395256915,3.0,12.0,15,1.0,5.0,가족,독일,1,0,7.515524315115773,2024
6,4,2,,,,,,6.0,,,1,1,737.1000000000001,3.0,,5,2.0,3.0,친구,태국,1,1,6.602723568195243,2024
16,14,2,,,,4.0,,,,,1,1,1988.5822475570026,,,2,13.0,6.0,가족,영국,0,0,7.595177225400123,2024
16,7,1,1.0,,,,,,,,1,1,3735.253950338599,3.0,,1,5.0,3.0,혼자,영국,1,1,8.225571087314089,2024
18,24,2,,2.0,,4.0,,,,,1,2,308.25550313107317,3.0,12.0,12,1.0,2.0,가족,독일,1,1,5.730928994702849,2024
16,15,2,,,,,,6.0,,,1,1,2258.6484593837527,3.0,,11,6.0,2.0,친구,영국,1,0,7.7225218865556196,2024
1,5,2,,2.0,,,,,7.0,,3,1,826.1999999999998,,,1,2.0,7.0,가족,중국,0,0,6.716836874962664,2024
16,24,2,,2.0,,,,,,,1,1,3638.6877022653716,3.0,,3,2.0,5.0,가족,영국,1,1,8.19937837427167,2024
16,10,2,,,,,5.0,,,,1,1,1129.5,3.0,,3,7.0,5.0,가족,영국,1,1,7.029530335908058,2024
2,3,2,,,,,,6.0,,,2,1,844.8,3.0,,3,1.0,2.0,친구,일본,1,1,6.739099912951997,2024
2,3,2,,,,,,6.0,,,1,1,1240.8000000000002,,,13,2.0,1.0,친구,일본,0,0,7.123511611862329,2024
6,5,2,,,,,,6.0,,,1,2,682.5,,,5,4.0,2.0,친구,태국,0,0,6.525762527059115,2024
6,7,2,,,,,5.0,,,,1,1,955.5,,,8,,,가족,태국,0,0,6.862234763680328,2024
16,9,2,,,,,,6.0,,,1,1,727.9477186311785,,,8,1.0,2.0,친구,영국,0,0,6.590229230550798,2024
16,12,1,1.0,,,,,,,,1,1,2387.158093797277,3.0,12.0,12,11.0,2.0,혼자,영국,1,1,7.777858855313333,2024
18,16,2,,,,,,6.0,,,1,1,1772.4300000000003,3.0,,7,5.0,3.0,친구,독일,1,1,7.480106765383848,2024
16,10,2,,2.0,,,,,,,1,1,2510.0,3.0,,5,3.0,1.0,가족,영국,1,1,7.828038032125829,2024
2,2,2,,,,,,6.0,,,1,1,3217.293551491819,,,11,1.0,,친구,일본,0,0,8.07629577315116,2024
2,4,2,,,,,,6.0,,,2,1,660.0,3.0,12.0,12,5.0,11.0,친구,일본,1,1,6.492239835020471,2024
18,17,2,,,,,,6.0,,,1,1,1000.1172413793103,3.0,,3,7.0,5.0,친구,독일,1,1,6.907872513489214,2024
16,4,2,,2.0,,4.0,5.0,,,,1,1,250.64666666666665,,,5,7.0,2.0,가족,영국,0,0,5.524044244864517,2024
6,4,2,,,,,,6.0,,,1,1,709.8,3.0,,3,2.0,5.0,친구,태국,1,1,6.564983240212396,2024
6,4,2,,,,,,6.0,,,1,2,1037.3999999999999,3.0,,6,3.0,2.0,친구,태국,1,1,6.9444728619172995,2024
6,16,1,1.0,,,,,,,,1,2,627.9,3.0,,5,2.0,3.0,혼자,태국,1,1,6.4423809181200635,2024
18,6,2,,,,,5.0,,,,1,1,263.17900000000003,3.0,,2,1.0,5.0,가족,독일,1,0,5.572834409033949,2024
3,10,2,,,,,,6.0,,,1,1,1501.2850393700785,,,2,1.0,,친구,대만,0,0,7.314076713251761,2024
6,6,1,1.0,,,,,,,,1,1,1583.3999999999999,3.0,,13,2.0,3.0,혼자,태국,1,1,7.367329712737333,2024
18,19,1,1.0,,,,,,,,1,1,2080.643940467753,3.0,,3,5.0,1.0,혼자,독일,1,1,7.640432711546612,2024
18,10,2,,,,,5.0,,,,1,1,832.5049999999999,3.0,,5,2.0,3.0,가족,독일,1,1,6.724439227842569,2024
3,5,2,,,,,,6.0,,,1,1,475.3125,,,2,1.0,,친구,대만,0,0,6.163972482453612,2024
6,6,2,,,,4.0,,,,,1,2,586.95,3.0,,2,3.0,4.0,가족,태국,1,1,6.374939637324531,2024
18,17,2,,2.0,,,,,,,1,1,1916.631211589113,,,8,2.0,11.0,가족,독일,0,0,7.558324346650858,2024
3,5,2,,,,,,6.0,,,1,1,438.9944559371121,3.0,,1,3.0,2.0,친구,대만,1,1,6.08448678415058,2024
3,6,2,,2.0,,,,,,,1,1,748.8000000000002,3.0,,5,6.0,2.0,가족,대만,1,0,6.618471925163383,2024
4,3,2,,,3.0,,5.0,,,,1,1,950.0,3.0,,1,10.0,2.0,가족,미국,1,0,6.856461984594587,2024
3,5,2,,,,,5.0,,,,3,1,1404.0,3.0,,5,3.0,1.0,가족,대만,1,1,7.247080584585756,2024
5,3,2,,2.0,,,,,,,2,1,702.9,3.0,,1,2.0,8.0,가족,홍콩,1,0,6.555214634181859,2024
5,6,2,,2.0,,,5.0,,,,1,1,843.48,3.0,,3,1.0,2.0,가족,홍콩,1,1,6.737536190975814,2024
2,6,1,1.0,,,,,,,,1,2,990.0000000000001,3.0,,7,5.0,3.0,혼자,일본,1,1,6.897704943128636,2024
1,57,2,,,,,,6.0,,,1,2,2479.970149253731,,12.0,2,1.0,12.0,친구,중국,1,1,7.81600180249535,2024
6,3,2,,,,,,,7.0,,1,1,1064.7,3.0,,4,3.0,2.0,직장동료,태국,1,1,6.97044834832056,2024
6,3,2,,,,,,6.0,,,1,1,791.7,3.0,,2,3.0,5.0,친구,태국,1,1,6.674182532177388,2024
5,5,2,,,,,,6.0,,,1,1,1914.7246290801188,3.0,,3,6.0,1.0,친구,홍콩,1,1,7.5573290944499885,2024
1,4,1,1.0,,,,,,,,1,2,278.8,,12.0,12,1.0,10.0,혼자,중국,1,1,5.630494678886369,2024
5,8,2,,,,,,6.0,,,1,1,1147.411000911577,3.0,,3,2.0,1.0,친구,홍콩,1,1,7.045263379808385,2024
2,4,2,,,,,,6.0,,,2,1,1122.0,,,1,2.0,,친구,일본,0,0,7.022868086082641,2024
1,8,2,,,3.0,,,,,,1,1,1444.5208494208493,3.0,,3,5.0,7.0,가족,중국,1,1,7.275532953461419,2024
5,5,2,,,,,5.0,,,,1,1,639.0,3.0,,1,5.0,,가족,홍콩,1,0,6.459904454377535,2024
5,6,2,,,,,,6.0,,,1,1,950.3076923076924,3.0,,1,2.0,3.0,친구,홍콩,1,1,6.856785818794307,2024
5,5,2,,,,,,6.0,,,1,1,1053.405,,,13,1.0,,친구,홍콩,0,0,6.959783053573053,2024
5,7,2,,,,4.0,,6.0,,,1,1,816.1149152542374,,,5,1.0,6.0,가족,홍콩,0,0,6.704555172566291,2024
1,15,1,1.0,,,,,,,,1,2,1090.0177570093458,3.0,,2,3.0,1.0,혼자,중국,1,1,6.9939492659247575,2024
2,4,2,,,,,,6.0,,,1,2,264.0,,,1,,,친구,일본,0,0,5.575949103146316,2024
2,4,2,,,,,,6.0,,,2,1,1452.0,,,1,2.0,,친구,일본,0,0,7.280697195384741,2024
1,4,2,,,,,,6.0,,,1,1,7228.4821561338285,3.0,,1,2.0,3.0,친구,중국,1,1,8.885784356202022,2024
5,8,2,,2.0,,,,,,,1,1,343.5165217391304,3.0,,3,7.0,2.0,가족,홍콩,1,1,5.839235208727353,2024
4,7,2,,2.0,,,,,,,1,2,830.0,3.0,,2,3.0,,가족,미국,1,1,6.721425700790643,2024
1,5,1,1.0,,,,,,,,1,1,358.66046511627906,3.0,,1,3.0,2.0,혼자,중국,1,1,5.882376161336142,2024
2,4,2,,2.0,,,,,,,2,1,613.8,3.0,,1,2.0,5.0,가족,일본,1,0,6.419669142185636,2024
4,4,2,,2.0,,,,,,,1,1,527.456647398844,3.0,,5,4.0,1.0,가족,미국,1,0,6.268066676946959,2024
10,12,2,,2.0,,,,6.0,,,1,1,3298.17,3.0,12.0,12,3.0,2.0,가족,싱가포르,1,1,8.101123048182828,2024
2,4,1,1.0,,,,,,,,2,2,442.2,3.0,,1,3.0,2.0,혼자,일본,1,1,6.091762268423346,2024
3,5,2,,,3.0,,5.0,,,,3,1,1092.0,3.0,,13,2.0,1.0,가족,대만,1,0,6.9957661563048505,2024
6,5,2,,,,4.0,,,,,1,2,1146.6,3.0,,5,4.0,3.0,가족,태국,1,1,7.044556320474283,2024
3,5,2,,,,4.0,,,,,3,1,1154.3999999999999,3.0,,3,1.0,2.0,가족,대만,1,1,7.051336007459661,2024
2,3,2,,,,,,,7.0,,2,1,607.2,,,1,2.0,,직장동료,일본,0,0,6.408858226081421,2024
6,3,2,,2.0,,,,,,,1,1,832.6500000000001,3.0,,2,3.0,10.0,가족,태국,1,1,6.72461338580428,2024
7,31,1,1.0,,,,,,,,1,2,1522.5987,,,2,1.0,4.0,혼자,베트남,0,0,7.328173825069042,2024
2,3,2,,,,,,6.0,,,2,1,594.0,,,2,1.0,5.0,친구,일본,0,0,6.386879319362645,2024
4,12,2,,,,,5.0,,,,1,2,1310.0,3.0,,5,7.0,3.0,가족,미국,1,1,7.177782416195197,2024
2,4,2,,,,,,6.0,,,2,1,759.0,,,14,1.0,2.0,친구,일본,0,0,6.63200177739563,2024
4,21,1,1.0,,,,,,,,1,1,2675.728155339806,,,1,13.0,5.0,혼자,미국,0,0,7.8919768298920046,2024
1,6,1,1.0,,,,,,,,1,1,959.2322033898304,3.0,,1,3.0,6.0,혼자,중국,1,1,6.866133176325124,2024
7,61,1,1.0,,,,,,,,1,2,1885.1222,,,4,2.0,1.0,혼자,베트남,0,0,7.541747925367101,2024
2,3,1,1.0,,,,,,,,1,1,956.598784194529,,,13,5.0,1.0,혼자,일본,0,0,6.863384060280021,2024
6,11,2,,,,,5.0,,,,1,1,682.5,,12.0,12,5.0,2.0,가족,태국,1,1,6.525762527059115,2024
6,11,2,,,,,5.0,,,,1,1,819.0,,12.0,5,12.0,10.0,가족,태국,1,1,6.70808408385307,2024
1,5,2,,,,,,6.0,,,3,1,1927.8,3.0,,3,2.0,,친구,중국,1,1,7.564134735349867,2024
7,5,2,,,,,,,7.0,,3,1,1377.5893000000003,3.0,,3,1.0,2.0,직장동료,베트남,1,1,7.22809036651206,2024
1,5,2,,2.0,,,,,,,3,1,688.5,3.0,,3,1.0,2.0,가족,중국,1,1,6.53451531816871,2024
6,3,2,,,,,5.0,,,,1,1,955.5,3.0,,3,1.0,2.0,가족,태국,1,1,6.862234763680328,2024
7,5,2,,,,,,,7.0,,3,1,1450.094,3.0,,2,1.0,3.0,직장동료,베트남,1,1,7.27938366089961,2024
6,6,2,,,,4.0,,,,,1,1,873.5999999999998,3.0,,1,2.0,3.0,가족,태국,1,1,6.77262260499064,2024
4,12,2,,,3.0,,,,,,1,1,916.6666666666667,,,2,5.0,6.0,가족,미국,0,0,6.820743901992508,2024
1,4,2,,,,,,6.0,,,1,1,1199.7623762376236,3.0,,3,1.0,2.0,친구,중국,1,1,7.089878796365602,2024
4,5,1,1.0,,,,,,,,1,1,2900.187999999999,,,5,4.0,13.0,혼자,미국,0,0,7.972530841459555,2024
10,8,2,,2.0,,,,,,,1,1,1178.6792471042472,3.0,,6,1.0,3.0,가족,싱가포르,1,1,7.072149808480637,2024
7,5,2,,,,,,,7.0,,3,1,1160.0752,,,5,2.0,1.0,직장동료,베트남,0,0,7.0562401095854,2024
6,4,2,,,,,,6.0,,,1,1,1010.0999999999999,3.0,,2,3.0,,친구,태국,1,1,6.917804614835139,2024
7,5,2,,,,,,,7.0,,3,1,1450.094,3.0,,2,1.0,3.0,직장동료,베트남,1,1,7.27938366089961,2024
6,5,1,1.0,,,,,,,,1,1,873.6,3.0,12.0,3,5.0,,혼자,태국,1,1,6.772622604990641,2024
6,6,2,,,,,,6.0,,,1,1,2429.7,3.0,,1,5.0,13.0,친구,태국,1,0,7.7955230719230535,2024
7,5,2,,,,,,,7.0,,3,1,1450.094,3.0,,2,3.0,1.0,직장동료,베트남,1,1,7.27938366089961,2024
10,7,1,1.0,,,,,,,,3,1,2736.15,3.0,,3,4.0,1.0,혼자,싱가포르,1,1,7.914307101801033,2024
7,6,2,,,,,,,7.0,,3,1,1667.6081000000001,,,2,5.0,1.0,직장동료,베트남,0,0,7.419145603274768,2024
12,9,2,,,3.0,,,,,,1,1,1111.7969999999998,3.0,,6,3.0,7.0,가족,중동,1,1,7.013732904188691,2024
18,16,2,,2.0,,,,,,,1,1,1074.2,3.0,,3,2.0,5.0,가족,독일,1,1,6.979331477471359,2024
7,6,2,,,,,,,7.0,,3,1,1450.094,3.0,,2,1.0,3.0,직장동료,베트남,1,1,7.27938366089961,2024
4,13,2,,,,,,6.0,,,1,1,3600.0,,12.0,12,11.0,2.0,친구,미국,1,1,8.1886891244442,2024
6,6,2,,,,,,6.0,,,1,1,873.5999999999999,3.0,,3,2.0,5.0,친구,태국,1,1,6.772622604990641,2024
7,5,2,,,,,,,7.0,,3,1,1522.5987,3.0,,2,3.0,5.0,직장동료,베트남,1,1,7.328173825069042,2024
7,5,2,,,,,,,7.0,,3,1,1522.5987,3.0,,2,1.0,3.0,직장동료,베트남,1,1,7.328173825069042,2024
5,10,2,,,,,5.0,6.0,,,1,1,1915.8310975609754,,,2,1.0,,가족,홍콩,0,0,7.55790680097123,2024
12,7,2,,,,,,6.0,,,1,1,1930.605564648118,,12.0,4,2.0,1.0,친구,중동,1,0,7.5655889967516625,2024
7,5,2,,,,,,,7.0,,3,1,1450.094,3.0,,2,3.0,1.0,직장동료,베트남,1,1,7.27938366089961,2024
5,5,2,,,,,,6.0,,,1,1,2046.6075432163439,,,2,13.0,1.0,친구,홍콩,0,0,7.623938844376511,2024
18,8,2,,2.0,,,,,,,1,1,808.9467774936061,3.0,,3,1.0,11.0,가족,독일,1,1,6.695733126876573,2024
7,5,2,,,,,,,7.0,,3,1,1232.5799000000002,3.0,,2,1.0,3.0,직장동료,베트남,1,1,7.116864731401835,2024
7,5,2,,,,,,,7.0,,3,1,1522.5987,,,2,1.0,5.0,직장동료,베트남,0,0,7.328173825069042,2024
5,5,2,,,,,,6.0,,,1,1,1914.858100558659,3.0,,2,3.0,1.0,친구,홍콩,1,1,7.557398799944303,2024
5,6,2,,2.0,,,,,,,1,1,2235.637753006747,,,2,1.0,11.0,가족,홍콩,0,0,7.712281814445095,2024
5,5,2,,,,,,6.0,,,1,1,1677.4706586826348,3.0,,6,2.0,3.0,친구,홍콩,1,1,7.425042377594585,2024
7,5,2,,,,,,,7.0,,3,1,1305.0846000000001,,,2,1.0,5.0,직장동료,베트남,0,0,7.174023145241784,2024
7,5,2,,,,,,,7.0,,3,1,1232.5799000000002,,,4,1.0,2.0,직장동료,베트남,0,0,7.116864731401835,2024
7,5,2,,,,,,,7.0,,3,1,1450.094,3.0,,2,3.0,1.0,직장동료,베트남,1,1,7.27938366089961,2024
1,6,2,,,,,,6.0,,,1,1,5647.291907514448,3.0,,11,2.0,1.0,친구,중국,1,0,8.638931400830973,2024
4,11,2,,,,,,6.0,,,1,1,3600.0,,12.0,1,5.0,11.0,친구,미국,1,0,8.1886891244442,2024
7,90,1,1.0,,,,,,,,1,2,1522.5987,,,2,4.0,1.0,혼자,베트남,0,0,7.328173825069042,2024
5,7,2,,,3.0,4.0,5.0,,,,1,1,472.85999999999996,,,2,1.0,11.0,가족,홍콩,0,0,6.158799361593613,2024
