D_NAT,M일HAP,Q7A,Q7a_dk,Q7a2,Q7a3,Q7a4,Q7a5,Q7a6,Q7a7,Q7a8,D_GUB,D_MOK,총액1인TOT_개별국제교통비제외2,C문화서1인대체,C오락및1인대체,C미용서1인대체,weight,동행자유형,국가명,여가체험비율,log_총액,year
7,5,2,,2.0,,4.0,5.0,,,,3,1,1700.0,1,1,1,328.19385270511094,가족,베트남,0.0017647058823529412,7.438383530044307,2024
18,13,1,1.0,,,,,,,,1,1,435.0799999999999,3,1,1,708.8012716716559,혼자,독일,0.011492139376666361,6.075529922225649,2024
2,4,2,,,,,,6.0,,,2,1,891.0000000000002,2,1,1,1938.76055294335,친구,일본,0.004489337822671155,6.79234442747081,2024
2,5,1,1.0,,,,,,,,1,2,415.3544303797468,1,1,1,1717.0111721601597,혼자,일본,0.007222747081949228,6.029132204846097,2024
2,3,2,,,,,,6.0,,,2,1,725.9999999999998,1,1,1,2444.12362972303,친구,일본,0.004132231404958679,6.587550014824796,2024
18,7,2,,2.0,,,,,,,1,1,761.39,2,1,1,209.74018991788301,가족,독일,0.005253549429333194,6.635145710161072,2024
3,4,1,1.0,,,,,,,,1,2,374.0284518828452,3,1,1,708.041563905495,혼자,대만,0.01336796699510475,5.924331869074072,2024
18,7,2,,2.0,,,,,,,1,1,686.8624074074073,2,1,1,277.448228345904,가족,독일,0.005823582651870813,6.532133991825001,2024
2,4,2,,,,,,6.0,,,2,1,924.0,2,1,1,1938.76055294335,친구,일본,0.004329004329004329,6.828712071641684,2024
3,5,1,1.0,,,,,,,,1,1,655.4093959731546,2,1,1,1204.8889829066,혼자,대만,0.006103055623822395,6.485260072404177,2024
16,7,2,,2.0,,,,,,,1,2,1037.44,1,1,1,903.2976981828679,가족,영국,0.002891733497840839,6.944511419107257,2024
3,5,2,,,,,,6.0,,,3,1,1574.39,1,1,1,702.982715924598,친구,대만,0.0019054999079008376,7.361623174651801,2024
1,4,1,1.0,,,,,,,,1,1,561.4595317725752,4,1,1,1280.2813182478096,혼자,중국,0.010686433590427242,6.330539699938425,2024
1,4,1,1.0,,,,,,,,1,1,1179.6815458937199,4,1,1,1280.2813182478096,혼자,중국,0.005086118385834742,7.072999804675278,2024
1,4,1,1.0,,,,,,,,1,1,1109.612192513369,1,3,1,1636.2183086114899,혼자,중국,0.004506078820812667,7.011765857146244,2024
1,4,1,1.0,,,,,,,,1,1,632.7000000000002,4,1,1,1280.2813182478096,혼자,중국,0.009483167377904217,6.449996376152839,2024
1,4,2,,,,,,6.0,,,1,1,1098.0743801652893,4,1,1,1621.996637189,친구,중국,0.0054641107272686215,7.001313361273566,2024
1,3,2,,2.0,,,,,,,1,1,570.147811993517,4,1,1,1621.996637189,가족,중국,0.01052358682044407,6.345895646498033,2024
6,4,2,,,,,,6.0,,,1,1,882.0,3,1,1,588.6983189497009,친구,태국,0.005668934240362812,6.782192056006791,2024
6,4,2,,,,,,6.0,,,2,2,1117.2,1,1,1,588.6983189497009,친구,태국,0.0026852846401718583,7.018580834071022,2024
1,21,2,,,,4.0,,,,,1,2,728.1479674796748,1,1,1,1621.996637189,가족,중국,0.004120041714026677,6.590504279576311,2024
1,11,1,1.0,,,,,,,,1,1,1679.2541344437836,2,1,1,1636.2183086114899,혼자,중국,0.002382009916161328,7.426105006221527,2024
6,8,1,1.0,,,,,,,,1,2,588.0,1,1,1,693.381081331419,혼자,태국,0.00510204081632653,6.376726947898627,2024
6,11,1,1.0,,,,,,,,1,2,999.6000000000001,1,1,1,730.117013029535,혼자,태국,0.0030012004801920765,6.907355198960797,2024
1,5,1,1.0,,,,,,,,1,2,856.9904761904762,1,1,1,1402.73597174008,혼자,중국,0.003500622332859175,6.753426805572759,2024
4,5,2,,2.0,,,,,,,1,2,1896.5397923875432,1,1,1,793.3853642631758,가족,미국,0.0015818281335522714,7.547786342921776,2024
6,4,1,1.0,,,,,,,,1,1,558.6,1,1,1,638.0700440956729,혼자,태국,0.0053705692803437165,6.325433653511077,2024
6,21,1,1.0,,,,,,,,1,2,881.9999999999998,1,1,1,638.0700440956729,혼자,태국,0.003401360544217688,6.782192056006791,2024
3,14,1,1.0,,,,,,,,1,1,4568.60761904762,1,1,1,1015.3046311536699,혼자,대만,0.0006566552109864461,8.426963758918934,2024
4,6,2,,2.0,,,,,,,1,1,945.39406345957,1,1,1,475.5156750625049,가족,미국,0.0031732799220483953,6.851601838944001,2024
6,4,2,,2.0,,,,,,,1,1,1073.1,1,1,1,444.93200211340695,가족,태국,0.0027956388034665923,6.978306934933082,2024
6,4,2,,,,,,6.0,,,1,1,970.2,1,1,1,444.93200211340695,친구,태국,0.003092145949288806,6.877502235811116,2024
1,5,2,,,,,5.0,,,,3,1,773.3000000000001,1,1,1,1354.1451367278098,가족,중국,0.00387947756368809,6.65066707161499,2024
3,5,1,1.0,,,,,,,,1,1,1063.3816993464054,4,1,1,1204.8889829066,혼자,대만,0.005642376583768394,6.969209391355108,2024
6,7,2,,,3.0,,,,,,1,2,470.4000000000001,1,1,1,477.52985351542895,가족,태국,0.006377551020408162,6.153583396584417,2024
1,3,2,,2.0,,,,,,,1,1,658.1934065934066,1,1,1,1196.0301698512499,가족,중국,0.004557930799591289,6.489498819129085,2024
1,3,2,,,,4.0,,,,,1,1,1693.4837988826819,2,1,1,1415.31349981154,가족,중국,0.00236199484319785,7.434543105564697,2024
6,6,2,,,3.0,4.0,,,,,1,2,441.0,1,1,1,638.0700440956729,가족,태국,0.006802721088435374,6.089044875446846,2024
4,6,2,,2.0,,,,,,,1,2,650.0,1,1,1,963.1280101629209,가족,미국,0.004615384615384616,6.476972362889683,2024
10,11,2,,,,,,6.0,,,1,1,2563.94,1,1,1,589.057396610059,친구,싱가포르,0.0011700741827031834,7.849300416830717,2024
10,6,2,,2.0,,,,,,,3,1,377.05000000000007,1,1,1,589.057396610059,가족,싱가포르,0.007956504442381645,5.932377804648656,2024
1,3,2,,,,,,6.0,,,1,1,3374.3999999999996,1,1,4,1280.2813182478096,친구,중국,0.0017780938833570415,8.12397280972451,2024
1,4,2,,,,4.0,,,,,1,1,915.4699751861041,1,1,1,1354.1451367278098,가족,중국,0.003277005342955279,6.819437567493861,2024
1,5,2,,,,4.0,,,,,1,1,802.3255813953489,4,1,1,1621.996637189,가족,중국,0.007478260869565217,6.687514487325889,2024
7,31,1,1.0,,,,,,,,1,2,819.5957999999999,1,1,1,328.19385270511094,혼자,베트남,0.0036603408655827667,6.708811291900663,2024
4,8,2,,,,4.0,,,,,1,2,1144.871794871795,1,1,1,793.3853642631758,가족,미국,0.0026203807390817466,7.043047940174999,2024
5,7,2,,2.0,,,,,,,3,1,1414.6,1,1,1,1035.45786312609,가족,홍콩,0.002120740845468684,7.254602084601889,2024
5,4,2,,2.0,,,,,,,1,1,1089.3176470588235,2,1,1,1216.1602988247398,가족,홍콩,0.003672023500950406,6.993306767323303,2024
5,5,2,,,,,,6.0,,,1,1,1286.0,1,1,1,590.3649026783289,친구,홍콩,0.0023328149300155523,7.1592919047975645,2024
5,5,2,,,,,,6.0,,,1,1,1142.2679151943462,2,1,1,549.012891883065,친구,홍콩,0.003501805440555894,7.040770964447632,2024
5,5,2,,,,,,6.0,,,1,1,1065.2826095060577,2,1,1,549.012891883065,친구,홍콩,0.003754872147828162,6.970995403980064,2024
5,9,2,,2.0,,,,,,,1,1,3869.448071216617,1,1,1,432.0018585265799,가족,홍콩,0.0007753043702319933,8.260867158596332,2024
5,7,1,1.0,,,,,,,,3,1,1929.0,1,1,1,790.0877655237799,혼자,홍콩,0.0015552099533437014,7.564757012905729,2024
16,15,2,,2.0,,,,,,,1,1,1796.328456659619,3,1,1,353.221954646628,가족,영국,0.00278345532046951,7.493500114468393,2024
16,4,2,,2.0,,,,,,,1,1,897.4543046357616,2,1,1,495.193803317053,가족,영국,0.004457051439096311,6.799562205011408,2024
16,20,1,1.0,,,,,,,,1,1,1285.143370786517,4,1,1,903.2976981828679,혼자,영국,0.004668739796967522,7.158625563702072,2024
3,5,2,,,,,,,7.0,,3,1,313.0,1,1,4,702.982715924598,직장동료,대만,0.019169329073482427,5.746203190540153,2024
4,11,2,,2.0,,4.0,5.0,,,,1,1,1458.5728952772072,2,2,1,1020.18047340728,가족,미국,0.003428008306057087,7.285213767679822,2024
4,15,2,,,,,5.0,,,,1,1,1905.940594059406,3,3,1,1172.05681200533,가족,미국,0.0036727272727272724,7.552730915868716,2024
1,6,1,1.0,,,,,,,,1,1,562.4,1,1,1,1621.996637189,혼자,중국,0.005334281650071124,6.332213340496455,2024
18,13,2,,,,,,6.0,,,1,1,2063.72130190007,3,1,1,209.74018991788301,친구,독일,0.0024228077674037164,7.6322660893351415,2024
18,7,2,,,,,,6.0,,,1,1,1283.4859999999996,2,1,1,466.3446379852869,친구,독일,0.003116512373333251,7.1573350925773775,2024
18,4,1,1.0,,,,,,,,1,1,664.156212121212,3,1,1,277.448228345904,혼자,독일,0.00752834936833727,6.498517381026016,2024
18,2,2,,,,,5.0,,,,1,1,273.6793548387096,1,1,1,469.958070955011,가족,독일,0.010961732943897146,5.611957183310205,2024
18,7,2,,2.0,,,,,,,1,1,1669.6194999999998,2,1,1,466.3446379852869,가족,독일,0.0023957554400867984,7.420351035138965,2024
1,2,1,1.0,,,,,,,,1,1,1743.4400000000005,1,2,4,1621.996637189,혼자,중국,0.0040150507043546085,7.463615451987556,2024
10,5,2,,2.0,,4.0,,,,,3,1,1621.315,1,1,1,1230.39931316051,가족,싱가포르,0.0018503498703213131,7.390992827348173,2024
5,7,2,,,,,,6.0,,,1,2,4096.690307328606,4,1,1,416.24557962481094,친구,홍콩,0.0014645969184603842,8.31793468458206,2024
10,7,2,,,,,,6.0,,,1,1,693.7719999999998,4,1,1,589.057396610059,친구,싱가포르,0.008648374393893097,6.54214337626955,2024
3,6,2,,,3.0,,,,,,1,1,704.25,1,1,1,1204.8889829066,가족,대만,0.004259850905218318,6.557133406756482,2024
1,6,2,,,,,,6.0,,,1,1,2812.0,1,1,1,1621.996637189,친구,중국,0.0010668563300142249,7.941651252930556,2024
3,5,1,1.0,,,,,,,,3,1,594.7,1,1,1,1256.2168654766097,혼자,대만,0.005044560282495375,6.388057076712548,2024
3,5,2,,2.0,,,,,7.0,,3,1,6601.0,1,1,1,708.041563905495,가족,대만,0.00045447659445538557,8.79497643168877,2024
3,3,2,,2.0,3.0,4.0,,,,,3,1,954.6500000000001,1,1,4,1386.56654311008,가족,대만,0.006285025925731943,6.861344781159474,2024
3,5,2,,2.0,,,,,,,3,1,139.8,1,1,1,1204.8889829066,가족,대만,0.02145922746781116,4.94021282979971,2024
3,5,2,,2.0,,,,,,,3,1,139.8,1,1,1,593.207413067106,가족,대만,0.02145922746781116,4.94021282979971,2024
1,7,2,,,,,,6.0,,,1,1,937.3333333333334,1,1,1,1415.31349981154,친구,중국,0.003200568990042674,6.843038964262446,2024
2,4,2,,,,,,6.0,,,2,1,1023.0000000000002,2,1,4,1938.76055294335,친구,일본,0.0068426197458455506,6.930494765951627,2024
1,30,1,1.0,,,,,,,,1,2,534.28,1,1,1,1354.1451367278098,혼자,중국,0.005615033315864341,6.280920046108904,2024
7,90,1,1.0,,,,,,,,1,2,1069.038,1,1,1,241.98840880459596,혼자,베트남,0.002806261330280121,6.974514457633669,2024
1,4,2,,,,,,,7.0,,1,1,2003.5500000000002,1,1,4,1402.73597174008,직장동료,중국,0.002994684435127648,7.602675886091224,2024
2,3,2,,2.0,,,,,,,1,2,673.2,1,1,1,1938.76055294335,가족,일본,0.00445632798573975,6.512042462316651,2024
1,6,2,,,,,,6.0,,,1,1,1229.4777150031387,1,3,1,1354.1451367278098,친구,중국,0.004066767489142522,7.114344736240367,2024
1,4,2,,,,,,,7.0,,1,1,984.2000000000002,1,1,1,1752.78570677384,직장동료,중국,0.0030481609428977844,6.891829128431878,2024
2,4,2,,,,,,6.0,,,2,1,871.2,1,1,1,2444.12362972303,친구,일본,0.0034435261707988977,6.769871571618751,2024
7,5,2,,,,,,,7.0,,3,1,1389.7494,1,1,1,306.563997019718,직장동료,베트남,0.0021586625617539394,7.236878722101159,2024
2,3,2,,,,4.0,,,,,2,1,572.88,1,1,1,2444.12362972303,가족,일본,0.005236698785085882,6.350676270698684,2024
2,2,2,,,,4.0,,,,,1,1,396.0,1,1,1,2444.12362972303,가족,일본,0.007575757575757576,5.981414211254481,2024
1,3,2,,2.0,,,,,,,1,1,1872.089,1,1,1,1402.73597174008,가족,중국,0.0016024879159057075,7.53481019864246,2024
2,4,1,1.0,,,,,,,,1,1,3780.9045226130656,1,1,4,1622.15404821991,혼자,일본,0.0015869218500797447,8.23771855168452,2024
2,3,2,,,,,,6.0,,,2,1,759.0,2,1,1,1717.0111721601597,친구,일본,0.005270092226613966,6.63200177739563,2024
7,5,2,,,,,,,7.0,,3,1,1389.7494,1,1,1,328.19385270511094,직장동료,베트남,0.0021586625617539394,7.236878722101159,2024
7,5,2,,,,,,,7.0,,3,1,1069.038,1,1,1,328.19385270511094,직장동료,베트남,0.002806261330280121,6.974514457633669,2024
7,6,2,,,,,5.0,,,,3,1,1200.0,1,1,1,280.60958856512195,가족,베트남,0.0025,7.090076835776092,2024
7,4,2,,,,,,6.0,,,3,1,1920.0000000000005,1,1,1,306.563997019718,친구,베트남,0.0015624999999999997,7.560080465021827,2024
7,5,2,,2.0,,4.0,,,,,3,1,1200.0,1,1,1,306.563997019718,가족,베트남,0.0025,7.090076835776092,2024
1,3,1,1.0,,,,,,,,1,1,1448.18,1,1,1,1752.78570677384,혼자,중국,0.0020715656893480093,7.2780628746121545,2024
7,90,1,1.0,,,,,,,,1,2,1282.8456,1,1,1,248.26892802688195,혼자,베트남,0.0023385511085667675,7.156836014427624,2024
7,8,1,1.0,,,,,,,,1,1,1240.0000000000005,1,1,1,280.60958856512195,혼자,베트남,0.0024193548387096767,7.122866658599083,2024
7,6,2,,2.0,,,,,,,1,1,1640.0000000000005,1,1,1,248.26892802688195,가족,베트남,0.0018292682926829263,7.402451520818245,2024
7,90,1,1.0,,,,,,,,1,2,1924.2684,1,1,1,248.26892802688195,혼자,베트남,0.001559034072377845,7.5623011225357875,2024
7,16,1,1.0,,,,,,,,1,2,1852.9992,1,1,1,280.60958856512195,혼자,베트남,0.0016189969213154544,7.524560794552941,2024
7,68,1,1.0,,,,,,,,1,2,800.0,1,1,1,338.16226031735494,혼자,베트남,0.00375,6.684611727667927,2024
7,4,2,,,,,,,7.0,,3,1,1247.211,1,1,1,306.563997019718,직장동료,베트남,0.002405366854525818,7.128665137460927,2024
7,4,2,,,,,,,7.0,,3,1,1104.6726,1,1,1,252.68115881773198,직장동료,베트남,0.0027157367712388266,7.007304280456659,2024
7,5,2,,2.0,,,,,,,3,1,1920.0000000000005,1,1,1,328.19385270511094,가족,베트남,0.0015624999999999997,7.560080465021827,2024
7,4,2,,,,,,,7.0,,3,1,962.1342,1,1,1,252.68115881773198,직장동료,베트남,0.00311806814475569,6.869153941975842,2024
7,5,2,,,,,,6.0,,,3,1,1200.0,1,1,1,328.19385270511094,친구,베트남,0.0025,7.090076835776092,2024
7,4,2,,,,,,,7.0,,3,1,1425.3839999999998,1,1,1,338.16226031735494,직장동료,베트남,0.002104695997710091,7.26219653008545,2024
7,76,2,,2.0,,,,,,,1,2,1140.3072,1,1,1,248.26892802688195,가족,베트남,0.0026308699971376135,7.03905297877124,2024
7,4,2,,2.0,,,,,,,1,1,1567.9224,1,1,1,280.60958856512195,가족,베트남,0.0019133599979182644,7.357506709889774,2024
7,4,2,,,,,,,7.0,,3,1,1104.6726,1,1,1,328.19385270511094,직장동료,베트남,0.0027157367712388266,7.007304280456659,2024
7,4,2,,,,,,,7.0,,3,1,1211.5764,1,1,1,252.68115881773198,직장동료,베트남,0.00247611293848246,7.0996776005876745,2024
7,4,2,,,,,,,7.0,,3,1,1140.3072,1,1,1,241.98840880459596,직장동료,베트남,0.0026308699971376135,7.03905297877124,2024
7,4,2,,,,,,,7.0,,3,1,1282.8456,1,1,1,338.16226031735494,직장동료,베트남,0.0023385511085667675,7.156836014427624,2024
7,90,2,,,,4.0,,,,,1,2,652.0,1,1,1,328.19385270511094,가족,베트남,0.004601226993865031,6.480044561926653,2024
4,6,2,,,,,,6.0,,,1,1,1194.979079497908,3,1,1,475.5156750625049,친구,미국,0.004184173669467787,7.085883957516056,2024
4,10,2,,,,,,6.0,,,1,1,3730.2466928852346,1,3,1,475.5156750625049,친구,미국,0.0013403939234197535,8.224229647953617,2024
4,7,2,,2.0,,,,,,,1,2,1032.289628180039,2,1,1,963.1280101629209,가족,미국,0.003874881516587678,6.939534554128654,2024
4,6,2,,2.0,,,,,,,1,2,1078.5123966942149,3,1,1,1172.05681200533,가족,미국,0.004636015325670498,6.983337960148144,2024
16,24,2,,,,,,6.0,,,1,1,3021.5439999999994,3,1,1,469.80853346583,친구,영국,0.0016547831175054875,8.013523237999076,2024
16,13,2,,,,,,6.0,,,1,1,259.36,1,1,1,353.221954646628,친구,영국,0.011566933991363356,5.558217057987366,2024
16,4,2,,2.0,,,,,,,1,1,518.72,1,1,1,241.92354984943995,가족,영국,0.005783466995681678,6.251364238547311,2024
4,3,2,,,,,,6.0,,,3,1,6200.0,1,1,1,830.3118987263939,친구,미국,0.0004838709677419355,8.732304571033183,2024
16,8,2,,2.0,,,,,,,1,1,1394.0600000000002,3,1,1,241.92354984943995,가족,영국,0.003586646198872358,7.239975632001093,2024
16,7,1,1.0,,,,,,,,1,2,902.7909999999998,1,1,1,545.509693282016,혼자,영국,0.0033230282534938878,6.805491075908311,2024
16,10,1,1.0,,,,,,,,1,1,3319.808,3,1,1,353.221954646628,혼자,영국,0.0015061111967921037,8.107662228912938,2024
2,14,2,,,,,,6.0,,,1,1,4719.0,1,1,1,1592.6945147434897,친구,일본,0.0006357279084551812,8.459352191726387,2024
4,10,2,,,,4.0,,,,,1,2,150.0,1,1,1,830.3118987263939,가족,미국,0.02,5.0106352940962555,2024
5,3,2,,,,,,6.0,,,1,1,578.6999999999999,1,1,1,549.012891883065,친구,홍콩,0.005184033177812339,6.360784208579793,2024
4,15,2,,2.0,,,,,,,1,2,1760.3421461897356,1,1,1,475.5156750625049,가족,미국,0.0017042141531937451,7.473263470382892,2024
5,4,2,,,,,,6.0,,,1,1,1397.2844006568146,1,1,4,549.012891883065,친구,홍콩,0.004294043501222521,7.242285918105681,2024
4,6,2,,2.0,,,,,,,1,1,840.97656,1,1,1,830.3118987263939,가족,미국,0.0035672813520510015,6.7345637880030775,2024
5,5,1,1.0,,,,,,,,1,2,552.98,1,1,1,549.012891883065,혼자,홍콩,0.005425151000036168,6.3153218345030355,2024
5,5,2,,,,,5.0,,,,1,1,2723.2941176470586,1,1,4,790.0877655237799,가족,홍콩,0.0022032141005702438,7.909597499197458,2024
5,5,2,,,3.0,,,,,,1,1,630.8134663341647,1,1,2,1216.1602988247398,가족,홍콩,0.006341018721818243,6.447010202886009,2024
2,4,2,,,,,,6.0,,,1,1,382.8,1,1,1,1622.15404821991,친구,일본,0.007836990595611285,5.947512659578799,2024
2,4,2,,2.0,3.0,,,,,,2,2,697.4,1,1,1,1544.32444274552,가족,일본,0.004301691998852882,6.5473591342415505,2024
5,5,1,1.0,,,,,,,,1,1,745.8799999999999,1,1,1,590.3649026783289,혼자,홍콩,0.0040220947069233666,6.614564729355893,2024
5,5,2,,2.0,,,,,,,1,1,507.97,2,1,1,542.7223872519301,가족,홍콩,0.007874480776423803,6.23042239071655,2024
4,4,1,1.0,,,,,,,,1,1,1372.8813559322036,1,1,4,830.3118987263939,혼자,미국,0.00437037037037037,7.224666989748856,2024
5,30,1,1.0,,,,,,,,1,1,2121.8999999999996,1,1,1,790.0877655237799,혼자,홍콩,0.001413827230312456,7.660067192710054,2024
5,5,2,,,,4.0,,,,,1,1,3343.5999999999995,1,1,4,1035.45786312609,가족,홍콩,0.0017944730230888865,8.114803349825001,2024
4,4,2,,,,,,6.0,,,3,1,3500.0,1,1,1,963.1280101629209,친구,미국,0.0008571428571428571,8.160518247477505,2024
5,5,2,,2.0,,,,,,,1,1,880.0551808406644,1,1,1,432.0018585265799,가족,홍콩,0.0034088771537419712,6.7799846110071,2024
4,8,2,,,,,,6.0,,,1,1,1118.92644,2,1,1,475.5156750625049,친구,미국,0.0035748551978090717,7.020124968885721,2024
5,4,2,,2.0,,,,,,,1,1,1928.9999999999995,1,1,1,432.0018585265799,가족,홍콩,0.0015552099533437018,7.564757012905729,2024
4,5,2,,2.0,,,,,,,1,1,456.12288000000007,1,1,1,963.1280101629209,가족,미국,0.0065771749928440325,6.122762246897085,2024
4,8,1,1.0,,,,,,,,1,2,350.0,3,1,1,546.9141869464539,혼자,미국,0.014285714285714285,5.857933154483459,2024
4,13,2,,,,,,6.0,,,1,1,3415.659955257271,1,4,1,475.5156750625049,친구,미국,0.0017566151427822895,8.136126005239642,2024
5,5,2,,,,4.0,,,,,1,1,1736.1,1,1,1,590.3649026783289,가족,홍콩,0.0017280110592707795,7.459396497247902,2024
5,4,2,,2.0,,4.0,,,,,1,1,514.4000000000001,1,3,1,790.0877655237799,가족,홍콩,0.009720062208398132,6.243001172923409,2024
2,3,2,,,,,,6.0,,,3,1,1125.96,1,1,1,1717.0111721601597,친구,일본,0.0026643930512629224,7.026391284089959,2024
4,9,2,,2.0,,,,,,,1,2,1612.0000000000002,1,1,1,1020.18047340728,가족,미국,0.0018610421836228286,7.385230923066573,2024
4,6,2,,,,4.0,,,,,1,1,830.0,1,1,1,963.1280101629209,가족,미국,0.0036144578313253013,6.721425700790643,2024
4,3,1,1.0,,,,,,,,1,1,2174.9049429657794,4,1,1,963.1280101629209,혼자,미국,0.0027587412587412588,7.684740238184171,2024
4,11,2,,2.0,,,,,,,1,2,400.0,1,1,1,963.1280101629209,가족,미국,0.0075,5.991464547107982,2024
5,7,2,,,,,,6.0,,,1,2,379.3893129770992,1,1,1,416.24557962481094,친구,홍콩,0.007907444668008048,5.938562888883569,2024
4,26,1,1.0,,,,,,,,1,1,4550.0,1,1,1,546.9141869464539,혼자,미국,0.0006593406593406593,8.422882511944996,2024
4,16,2,,,,,,6.0,,,3,1,4700.0,1,1,1,475.5156750625049,친구,미국,0.0006382978723404255,8.45531778769815,2024
10,11,2,,2.0,,,,,,,1,2,139.8,1,1,1,838.3342548413198,가족,싱가포르,0.02145922746781116,4.94021282979971,2024
10,6,1,1.0,,,,,,,,1,1,497.7059999999999,3,1,1,589.057396610059,혼자,싱가포르,0.010046091467653596,6.210009541246936,2024
16,4,2,,,,,,6.0,,,1,1,895.7529411764706,1,1,1,469.80853346583,친구,영국,0.0033491377611999107,6.797664639658847,2024
4,3,1,1.0,,,,,,,,1,2,888.8888888888888,1,1,1,1133.5625793202998,혼자,미국,0.0033750000000000004,6.789972243325754,2024
4,1,2,,2.0,,4.0,,,,,1,1,139.8,1,1,1,1133.5625793202998,가족,미국,0.02145922746781116,4.94021282979971,2024
7,6,1,1.0,,,,,,,,1,1,1376.0000000000005,1,1,1,607.7154614681069,혼자,베트남,0.002180232558139534,7.226936018493289,2024
4,8,2,,,,,,6.0,,,1,1,800.0,1,2,1,1133.5625793202998,친구,미국,0.005,6.684611727667927,2024
4,11,1,1.0,,,,,,,,1,2,350.0,1,1,1,475.5156750625049,혼자,미국,0.008571428571428572,5.857933154483459,2024
1,16,2,,2.0,,,,6.0,,,1,2,1461.298744769875,2,2,1,1752.78570677384,가족,중국,0.003421613833513146,7.287080870498423,2024
16,4,2,,,,,,6.0,,,1,1,195.786,1,1,1,241.92354984943995,친구,영국,0.015322852502221814,5.277022226007878,2024
18,21,1,1.0,,,,,,,,1,1,2469.0789999999997,4,1,1,420.08017419219294,혼자,독일,0.002430055903436059,7.811600485593115,2024
1,7,1,1.0,,,,,,,,1,2,898.092899408284,1,1,1,1354.1451367278098,혼자,중국,0.00334041166785371,6.800273514408353,2024
16,9,2,,2.0,,,,,,,1,1,1288.0378378378375,1,1,1,241.92354984943995,가족,영국,0.002329124123430989,7.160875283436087,2024
1,31,1,1.0,,,,,,,,1,1,5625.9527777777785,1,1,1,1354.1451367278098,혼자,중국,0.0005332430111837846,8.635145595445039,2024
4,7,2,,2.0,,,,,,,1,2,750.0,1,1,1,963.1280101629209,가족,미국,0.004,6.620073206530356,2024
1,3,1,1.0,,,,,,,,1,1,772.4671777003483,4,1,1,1280.2813182478096,혼자,중국,0.007767320312381597,6.6495895194554535,2024
1,4,1,1.0,,,,,,,,1,1,1241.3951219512194,1,1,1,1621.996637189,혼자,중국,0.0024166358856675813,7.123991124498028,2024
1,5,2,,,,,5.0,,,,1,1,982.6290502793297,1,1,1,1402.73597174008,가족,중국,0.003053034101879236,6.890231684002721,2024
1,4,2,,,,,,6.0,,,1,1,4994.333724027703,1,1,1,1280.2813182478096,친구,중국,0.0006006807245513094,8.516059293602563,2024
1,15,1,1.0,,,,,,,,1,2,956.0799999999999,1,1,1,1636.2183086114899,혼자,중국,0.0031378127353359556,6.862841591558626,2024
1,6,2,,2.0,,,,,,,1,1,692.3484848484848,1,1,1,1415.31349981154,가족,중국,0.0043330780172885445,6.540089419679877,2024
1,5,2,,,,,,6.0,7.0,,1,1,731.12,1,1,1,1636.2183086114899,친구,중국,0.004103293576977788,6.594577604963947,2024
1,90,1,1.0,,,,,,,,1,2,604.5800000000002,1,1,1,1621.996637189,혼자,중국,0.00496212246518244,6.4045340020760815,2024
1,30,1,1.0,,,,,,,,1,2,3822.5625,1,1,1,1354.1451367278098,혼자,중국,0.0007848138519644872,8.248676288225468,2024
1,57,1,1.0,,,,,,,,1,2,5256.108808290156,1,1,1,1402.73597174008,혼자,중국,0.00057076443989673,8.56714626167965,2024
1,6,1,1.0,,,,,,,,1,2,3008.84,1,1,1,1402.73597174008,혼자,중국,0.0009970619906674997,8.00930990140437,2024
1,20,1,1.0,,,,,,,,1,2,843.6000000000001,1,1,1,1354.1451367278098,혼자,중국,0.003556187766714082,6.73767844860462,2024
3,4,2,,,,4.0,5.0,,,,1,1,3597.58122605364,1,1,1,1204.8889829066,가족,대만,0.0008338936111501906,8.188017016978804,2024
3,4,2,,,,,5.0,,,,1,1,3630.8,1,1,1,1015.3046311536699,가족,대만,0.0008262641842018288,8.197208288652472,2024
1,4,2,,,,4.0,,,,,1,1,424.1175824175825,1,1,1,1354.1451367278098,가족,중국,0.007073510093354786,6.0500107338093,2024
2,2,1,1.0,,,,,,,,1,1,492.66666666666663,1,1,1,1938.76055294335,혼자,일본,0.006089309878213803,6.199832812840038,2024
3,6,2,,,,,,6.0,,,1,1,1195.66,1,1,1,1015.3046311536699,친구,대만,0.0025090744860579092,7.086453613158637,2024
7,16,2,,,3.0,,5.0,,,,1,2,459.80129032258054,1,1,1,607.7154614681069,가족,베트남,0.006524557592901283,6.130794418594348,2024
7,31,2,,,,,5.0,,,,1,1,1069.038,1,3,1,248.26892802688195,가족,베트남,0.004677102217133535,6.974514457633669,2024
2,4,2,,,,,,6.0,,,2,1,632.2799999999999,1,1,1,1938.76055294335,친구,일본,0.004744733345985957,6.449332334009195,2024
3,4,2,,,,,,6.0,,,1,1,2785.7000000000003,1,1,1,708.041563905495,친구,대만,0.001076928599633844,7.932254467278248,2024
3,6,2,,2.0,,,,,,,1,1,1658.9000000000005,1,1,1,708.041563905495,가족,대만,0.0018084272710832473,7.4139100110982294,2024
2,3,2,,2.0,,,,,,,2,1,603.9,1,1,1,1861.1030354341697,가족,일본,0.004967709885742673,6.403408621313855,2024
5,7,1,1.0,,,,,,,,1,2,1477.4046511627907,1,1,1,590.3649026783289,혼자,홍콩,0.00203058789454795,7.2980422132978795,2024
7,16,2,,2.0,,,,,,,1,1,6142.716921868865,3,1,1,280.60958856512195,가족,베트남,0.0008139720686459365,8.723022418687343,2024
