기준년월,행정동명,방문자 구분,방문자 수,시설이름,시도,시군,지정년도
202206,치평동,외국인방문객,1139,테라피스파소베,광주광역시,서구,2023
202212,치평동,외국인방문객,2440,테라피스파소베,광주광역시,서구,2023
202204,치평동,외지인방문자(b),996174,테라피스파소베,광주광역시,서구,2023
202204,치평동,전체방문자(a+b),2281874,테라피스파소베,광주광역시,서구,2023
202204,치평동,현지인방문자(a),1285700,테라피스파소베,광주광역시,서구,2023
202205,치평동,외지인방문자(b),951520,테라피스파소베,광주광역시,서구,2023
202205,치평동,전체방문자(a+b),2096640,테라피스파소베,광주광역시,서구,2023
202205,치평동,현지인방문자(a),1145120,테라피스파소베,광주광역시,서구,2023
202206,치평동,외지인방문자(b),978026,테라피스파소베,광주광역시,서구,2023
202206,치평동,전체방문자(a+b),2065049,테라피스파소베,광주광역시,서구,2023
202206,치평동,현지인방문자(a),1087023,테라피스파소베,광주광역시,서구,2023
202207,치평동,외지인방문자(b),1211056,테라피스파소베,광주광역시,서구,2023
202207,치평동,전체방문자(a+b),2431740,테라피스파소베,광주광역시,서구,2023
202207,치평동,현지인방문자(a),1220684,테라피스파소베,광주광역시,서구,2023
202208,치평동,외지인방문자(b),1008416,테라피스파소베,광주광역시,서구,2023
202208,치평동,전체방문자(a+b),2108960,테라피스파소베,광주광역시,서구,2023
202208,치평동,현지인방문자(a),1100544,테라피스파소베,광주광역시,서구,2023
202209,치평동,외지인방문자(b),1000832,테라피스파소베,광주광역시,서구,2023
202209,치평동,전체방문자(a+b),2197328,테라피스파소베,광주광역시,서구,2023
202209,치평동,현지인방문자(a),1196496,테라피스파소베,광주광역시,서구,2023
202210,치평동,외지인방문자(b),1087054,테라피스파소베,광주광역시,서구,2023
202210,치평동,전체방문자(a+b),2299154,테라피스파소베,광주광역시,서구,2023
202210,치평동,현지인방문자(a),1212099,테라피스파소베,광주광역시,서구,2023
202211,치평동,외지인방문자(b),1025297,테라피스파소베,광주광역시,서구,2023
202211,치평동,전체방문자(a+b),2231432,테라피스파소베,광주광역시,서구,2023
202211,치평동,현지인방문자(a),1206135,테라피스파소베,광주광역시,서구,2023
202212,치평동,외지인방문자(b),1017334,테라피스파소베,광주광역시,서구,2023
202212,치평동,전체방문자(a+b),2221226,테라피스파소베,광주광역시,서구,2023
202212,치평동,현지인방문자(a),1203892,테라피스파소베,광주광역시,서구,2023
202301,치평동,외지인방문자(b),975842,테라피스파소베,광주광역시,서구,2023
202301,치평동,전체방문자(a+b),2136722,테라피스파소베,광주광역시,서구,2023
202301,치평동,현지인방문자(a),1160880,테라피스파소베,광주광역시,서구,2023
202302,치평동,외지인방문자(b),917906,테라피스파소베,광주광역시,서구,2023
202302,치평동,전체방문자(a+b),2001279,테라피스파소베,광주광역시,서구,2023
202302,치평동,현지인방문자(a),1083372,테라피스파소베,광주광역시,서구,2023
202303,치평동,외지인방문자(b),1029276,테라피스파소베,광주광역시,서구,2023
202303,치평동,전체방문자(a+b),2259873,테라피스파소베,광주광역시,서구,2023
202303,치평동,현지인방문자(a),1230596,테라피스파소베,광주광역시,서구,2023
202304,치평동,외지인방문자(b),930786,테라피스파소베,광주광역시,서구,2023
202304,치평동,전체방문자(a+b),2074692,테라피스파소베,광주광역시,서구,2023
202304,치평동,현지인방문자(a),1143905,테라피스파소베,광주광역시,서구,2023
202305,치평동,외지인방문자(b),1043858,테라피스파소베,광주광역시,서구,2023
202305,치평동,전체방문자(a+b),2305058,테라피스파소베,광주광역시,서구,2023
202305,치평동,현지인방문자(a),1261200,테라피스파소베,광주광역시,서구,2023
202306,치평동,외지인방문자(b),1013229,테라피스파소베,광주광역시,서구,2023
202306,치평동,전체방문자(a+b),2204276,테라피스파소베,광주광역시,서구,2023
202306,치평동,현지인방문자(a),1191046,테라피스파소베,광주광역시,서구,2023
202307,치평동,외지인방문자(b),1019970,테라피스파소베,광주광역시,서구,2023
202307,치평동,전체방문자(a+b),2179471,테라피스파소베,광주광역시,서구,2023
202307,치평동,현지인방문자(a),1159501,테라피스파소베,광주광역시,서구,2023
202308,치평동,외지인방문자(b),998798,테라피스파소베,광주광역시,서구,2023
202308,치평동,전체방문자(a+b),2129852,테라피스파소베,광주광역시,서구,2023
202308,치평동,현지인방문자(a),1131053,테라피스파소베,광주광역시,서구,2023
202309,치평동,외지인방문자(b),1000800,테라피스파소베,광주광역시,서구,2023
202309,치평동,전체방문자(a+b),2058252,테라피스파소베,광주광역시,서구,2023
202309,치평동,현지인방문자(a),1057452,테라피스파소베,광주광역시,서구,2023
202310,치평동,외지인방문자(b),1091584,테라피스파소베,광주광역시,서구,2023
202310,치평동,전체방문자(a+b),2220841,테라피스파소베,광주광역시,서구,2023
202310,치평동,현지인방문자(a),1129258,테라피스파소베,광주광역시,서구,2023
202311,치평동,외지인방문자(b),1009760,테라피스파소베,광주광역시,서구,2023
202311,치평동,전체방문자(a+b),2091078,테라피스파소베,광주광역시,서구,2023
202311,치평동,현지인방문자(a),1081318,테라피스파소베,광주광역시,서구,2023
202312,치평동,외지인방문자(b),1095006,테라피스파소베,광주광역시,서구,2023
202312,치평동,전체방문자(a+b),2210526,테라피스파소베,광주광역시,서구,2023
202312,치평동,현지인방문자(a),1115520,테라피스파소베,광주광역시,서구,2023
202401,치평동,외지인방문자(b),1004664,테라피스파소베,광주광역시,서구,2023
202401,치평동,전체방문자(a+b),2094964,테라피스파소베,광주광역시,서구,2023
202401,치평동,현지인방문자(a),1090299,테라피스파소베,광주광역시,서구,2023
202402,치평동,외지인방문자(b),926219,테라피스파소베,광주광역시,서구,2023
202402,치평동,전체방문자(a+b),1916516,테라피스파소베,광주광역시,서구,2023
202402,치평동,현지인방문자(a),990297,테라피스파소베,광주광역시,서구,2023
202403,치평동,외지인방문자(b),1056402,테라피스파소베,광주광역시,서구,2023
202403,치평동,전체방문자(a+b),2158936,테라피스파소베,광주광역시,서구,2023
202403,치평동,현지인방문자(a),1102535,테라피스파소베,광주광역시,서구,2023
202304,치평동,외국인방문객,6719,테라피스파소베,광주광역시,서구,2023
202306,치평동,외국인방문객,6626,테라피스파소베,광주광역시,서구,2023
202305,치평동,외국인방문객,6452,테라피스파소베,광주광역시,서구,2023
202307,치평동,외국인방문객,6871,테라피스파소베,광주광역시,서구,2023
202308,치평동,외국인방문객,8086,테라피스파소베,광주광역시,서구,2023
202309,치평동,외국인방문객,10599,테라피스파소베,광주광역시,서구,2023
202310,치평동,외국인방문객,12161,테라피스파소베,광주광역시,서구,2023
202311,치평동,외국인방문객,11902,테라피스파소베,광주광역시,서구,2023
202401,치평동,외국인방문객,4263,테라피스파소베,광주광역시,서구,2023
202402,치평동,외국인방문객,3985,테라피스파소베,광주광역시,서구,2023
202403,치평동,외국인방문객,6513,테라피스파소베,광주광역시,서구,2023
202312,치평동,외국인방문객,5976,테라피스파소베,광주광역시,서구,2023
202304,송도1동,외국인방문객,33592,더스파하스타,인천광역시,연수구,2023
202306,송도1동,외국인방문객,29205,더스파하스타,인천광역시,연수구,2023
202305,송도1동,외국인방문객,36867,더스파하스타,인천광역시,연수구,2023
202307,송도1동,외국인방문객,34785,더스파하스타,인천광역시,연수구,2023
202308,송도1동,외국인방문객,42415,더스파하스타,인천광역시,연수구,2023
202309,송도1동,외국인방문객,31839,더스파하스타,인천광역시,연수구,2023
202310,송도1동,외국인방문객,36036,더스파하스타,인천광역시,연수구,2023
202311,송도1동,외국인방문객,28135,더스파하스타,인천광역시,연수구,2023
202401,송도1동,외국인방문객,22009,더스파하스타,인천광역시,연수구,2023
202402,송도1동,외국인방문객,20026,더스파하스타,인천광역시,연수구,2023
202403,송도1동,외국인방문객,23776,더스파하스타,인천광역시,연수구,2023
202312,송도1동,외국인방문객,20371,더스파하스타,인천광역시,연수구,2023
202304,송도1동,외지인방문자(b),1078766,더스파하스타,인천광역시,연수구,2023
202304,송도1동,전체방문자(a+b),2620516,더스파하스타,인천광역시,연수구,2023
202304,송도1동,현지인방문자(a),1541750,더스파하스타,인천광역시,연수구,2023
202305,송도1동,외지인방문자(b),1619608,더스파하스타,인천광역시,연수구,2023
202305,송도1동,전체방문자(a+b),3558390,더스파하스타,인천광역시,연수구,2023
202305,송도1동,현지인방문자(a),1938783,더스파하스타,인천광역시,연수구,2023
202306,송도1동,외지인방문자(b),1016743,더스파하스타,인천광역시,연수구,2023
202306,송도1동,전체방문자(a+b),2843036,더스파하스타,인천광역시,연수구,2023
202306,송도1동,현지인방문자(a),1826293,더스파하스타,인천광역시,연수구,2023
202307,송도1동,외지인방문자(b),1087940,더스파하스타,인천광역시,연수구,2023
202307,송도1동,전체방문자(a+b),3086968,더스파하스타,인천광역시,연수구,2023
202307,송도1동,현지인방문자(a),1999028,더스파하스타,인천광역시,연수구,2023
202308,송도1동,외지인방문자(b),1223698,더스파하스타,인천광역시,연수구,2023
202308,송도1동,전체방문자(a+b),3296786,더스파하스타,인천광역시,연수구,2023
202308,송도1동,현지인방문자(a),2073088,더스파하스타,인천광역시,연수구,2023
202309,송도1동,외지인방문자(b),1334630,더스파하스타,인천광역시,연수구,2023
202309,송도1동,전체방문자(a+b),3436724,더스파하스타,인천광역시,연수구,2023
202309,송도1동,현지인방문자(a),2102093,더스파하스타,인천광역시,연수구,2023
202310,송도1동,외지인방문자(b),1229501,더스파하스타,인천광역시,연수구,2023
202310,송도1동,전체방문자(a+b),3431519,더스파하스타,인천광역시,연수구,2023
202310,송도1동,현지인방문자(a),2202018,더스파하스타,인천광역시,연수구,2023
202311,송도1동,외지인방문자(b),1123990,더스파하스타,인천광역시,연수구,2023
202311,송도1동,전체방문자(a+b),3361572,더스파하스타,인천광역시,연수구,2023
202311,송도1동,현지인방문자(a),2237582,더스파하스타,인천광역시,연수구,2023
202312,송도1동,외지인방문자(b),1158549,더스파하스타,인천광역시,연수구,2023
202312,송도1동,전체방문자(a+b),3348667,더스파하스타,인천광역시,연수구,2023
202312,송도1동,현지인방문자(a),2190118,더스파하스타,인천광역시,연수구,2023
202401,송도1동,외지인방문자(b),1094786,더스파하스타,인천광역시,연수구,2023
202401,송도1동,전체방문자(a+b),3297724,더스파하스타,인천광역시,연수구,2023
202401,송도1동,현지인방문자(a),2202938,더스파하스타,인천광역시,연수구,2023
202402,송도1동,외지인방문자(b),1115233,더스파하스타,인천광역시,연수구,2023
202402,송도1동,전체방문자(a+b),3131174,더스파하스타,인천광역시,연수구,2023
202402,송도1동,현지인방문자(a),2015940,더스파하스타,인천광역시,연수구,2023
202403,송도1동,외지인방문자(b),1417930,더스파하스타,인천광역시,연수구,2023
202403,송도1동,전체방문자(a+b),3699087,더스파하스타,인천광역시,연수구,2023
202403,송도1동,현지인방문자(a),2281156,더스파하스타,인천광역시,연수구,2023
202204,송도1동,외지인방문자(b),1154576,더스파하스타,인천광역시,연수구,2023
202204,송도1동,전체방문자(a+b),3044380,더스파하스타,인천광역시,연수구,2023
202204,송도1동,현지인방문자(a),1889804,더스파하스타,인천광역시,연수구,2023
202205,송도1동,외지인방문자(b),1254004,더스파하스타,인천광역시,연수구,2023
202205,송도1동,전체방문자(a+b),3358828,더스파하스타,인천광역시,연수구,2023
202205,송도1동,현지인방문자(a),2104823,더스파하스타,인천광역시,연수구,2023
202206,송도1동,외지인방문자(b),1209285,더스파하스타,인천광역시,연수구,2023
202206,송도1동,전체방문자(a+b),3355804,더스파하스타,인천광역시,연수구,2023
202206,송도1동,현지인방문자(a),2146518,더스파하스타,인천광역시,연수구,2023
202207,송도1동,외지인방문자(b),1400920,더스파하스타,인천광역시,연수구,2023
202207,송도1동,전체방문자(a+b),3387167,더스파하스타,인천광역시,연수구,2023
202207,송도1동,현지인방문자(a),1986246,더스파하스타,인천광역시,연수구,2023
202208,송도1동,외지인방문자(b),1401466,더스파하스타,인천광역시,연수구,2023
202208,송도1동,전체방문자(a+b),3024718,더스파하스타,인천광역시,연수구,2023
202208,송도1동,현지인방문자(a),1623251,더스파하스타,인천광역시,연수구,2023
202209,송도1동,외지인방문자(b),1513110,더스파하스타,인천광역시,연수구,2023
202209,송도1동,전체방문자(a+b),3168634,더스파하스타,인천광역시,연수구,2023
202209,송도1동,현지인방문자(a),1655524,더스파하스타,인천광역시,연수구,2023
202210,송도1동,외지인방문자(b),1486576,더스파하스타,인천광역시,연수구,2023
202210,송도1동,전체방문자(a+b),3177986,더스파하스타,인천광역시,연수구,2023
202210,송도1동,현지인방문자(a),1691410,더스파하스타,인천광역시,연수구,2023
202211,송도1동,외지인방문자(b),1327004,더스파하스타,인천광역시,연수구,2023
202211,송도1동,전체방문자(a+b),3068870,더스파하스타,인천광역시,연수구,2023
202211,송도1동,현지인방문자(a),1741866,더스파하스타,인천광역시,연수구,2023
202212,송도1동,외지인방문자(b),1156547,더스파하스타,인천광역시,연수구,2023
202212,송도1동,전체방문자(a+b),2723777,더스파하스타,인천광역시,연수구,2023
202212,송도1동,현지인방문자(a),1567230,더스파하스타,인천광역시,연수구,2023
202301,송도1동,외지인방문자(b),1008959,더스파하스타,인천광역시,연수구,2023
202301,송도1동,전체방문자(a+b),2419896,더스파하스타,인천광역시,연수구,2023
202301,송도1동,현지인방문자(a),1410938,더스파하스타,인천광역시,연수구,2023
202302,송도1동,외지인방문자(b),1014528,더스파하스타,인천광역시,연수구,2023
202302,송도1동,전체방문자(a+b),2328032,더스파하스타,인천광역시,연수구,2023
202302,송도1동,현지인방문자(a),1313504,더스파하스타,인천광역시,연수구,2023
202303,송도1동,외지인방문자(b),1309819,더스파하스타,인천광역시,연수구,2023
202303,송도1동,전체방문자(a+b),2832084,더스파하스타,인천광역시,연수구,2023
202303,송도1동,현지인방문자(a),1522266,더스파하스타,인천광역시,연수구,2023
202205,송도1동,외국인방문객,5798,더스파하스타,인천광역시,연수구,2023
202302,송도1동,외국인방문객,13208,더스파하스타,인천광역시,연수구,2023
202303,송도1동,외국인방문객,15247,더스파하스타,인천광역시,연수구,2023
202204,송도1동,외국인방문객,5510,더스파하스타,인천광역시,연수구,2023
202207,송도1동,외국인방문객,6747,더스파하스타,인천광역시,연수구,2023
202208,송도1동,외국인방문객,8425,더스파하스타,인천광역시,연수구,2023
202209,송도1동,외국인방문객,10530,더스파하스타,인천광역시,연수구,2023
202301,송도1동,외국인방문객,10105,더스파하스타,인천광역시,연수구,2023
202210,송도1동,외국인방문객,10815,더스파하스타,인천광역시,연수구,2023
202211,송도1동,외국인방문객,12060,더스파하스타,인천광역시,연수구,2023
202206,송도1동,외국인방문객,6098,더스파하스타,인천광역시,연수구,2023
202212,송도1동,외국인방문객,9625,더스파하스타,인천광역시,연수구,2023
202205,용유동,외국인방문객,6759,현대요트인천,인천광역시,중구,2023
202302,용유동,외국인방문객,48703,현대요트인천,인천광역시,중구,2023
202303,용유동,외국인방문객,52391,현대요트인천,인천광역시,중구,2023
202204,용유동,외국인방문객,4886,현대요트인천,인천광역시,중구,2023
202207,용유동,외국인방문객,12272,현대요트인천,인천광역시,중구,2023
202208,용유동,외국인방문객,16707,현대요트인천,인천광역시,중구,2023
202209,용유동,외국인방문객,17460,현대요트인천,인천광역시,중구,2023
202301,용유동,외국인방문객,54802,현대요트인천,인천광역시,중구,2023
202210,용유동,외국인방문객,26615,현대요트인천,인천광역시,중구,2023
202211,용유동,외국인방문객,25704,현대요트인천,인천광역시,중구,2023
202206,용유동,외국인방문객,9748,현대요트인천,인천광역시,중구,2023
202212,용유동,외국인방문객,34779,현대요트인천,인천광역시,중구,2023
202204,용유동,외지인방문자(b),654636,현대요트인천,인천광역시,중구,2023
202204,용유동,전체방문자(a+b),777396,현대요트인천,인천광역시,중구,2023
202204,용유동,현지인방문자(a),122759,현대요트인천,인천광역시,중구,2023
202205,용유동,외지인방문자(b),832450,현대요트인천,인천광역시,중구,2023
202205,용유동,전체방문자(a+b),968282,현대요트인천,인천광역시,중구,2023
202205,용유동,현지인방문자(a),135832,현대요트인천,인천광역시,중구,2023
202206,용유동,외지인방문자(b),801860,현대요트인천,인천광역시,중구,2023
202206,용유동,전체방문자(a+b),938217,현대요트인천,인천광역시,중구,2023
202206,용유동,현지인방문자(a),136356,현대요트인천,인천광역시,중구,2023
202207,용유동,외지인방문자(b),858344,현대요트인천,인천광역시,중구,2023
202207,용유동,전체방문자(a+b),1004076,현대요트인천,인천광역시,중구,2023
202207,용유동,현지인방문자(a),145733,현대요트인천,인천광역시,중구,2023
202208,용유동,외지인방문자(b),929642,현대요트인천,인천광역시,중구,2023
202208,용유동,전체방문자(a+b),1071462,현대요트인천,인천광역시,중구,2023
202208,용유동,현지인방문자(a),141820,현대요트인천,인천광역시,중구,2023
202209,용유동,외지인방문자(b),824411,현대요트인천,인천광역시,중구,2023
202209,용유동,전체방문자(a+b),963767,현대요트인천,인천광역시,중구,2023
202209,용유동,현지인방문자(a),139356,현대요트인천,인천광역시,중구,2023
202210,용유동,외지인방문자(b),753788,현대요트인천,인천광역시,중구,2023
202210,용유동,전체방문자(a+b),886638,현대요트인천,인천광역시,중구,2023
202210,용유동,현지인방문자(a),132850,현대요트인천,인천광역시,중구,2023
202211,용유동,외지인방문자(b),543840,현대요트인천,인천광역시,중구,2023
202211,용유동,전체방문자(a+b),663548,현대요트인천,인천광역시,중구,2023
202211,용유동,현지인방문자(a),119707,현대요트인천,인천광역시,중구,2023
202212,용유동,외지인방문자(b),562286,현대요트인천,인천광역시,중구,2023
202212,용유동,전체방문자(a+b),703997,현대요트인천,인천광역시,중구,2023
202212,용유동,현지인방문자(a),141712,현대요트인천,인천광역시,중구,2023
202301,용유동,외지인방문자(b),675395,현대요트인천,인천광역시,중구,2023
202301,용유동,전체방문자(a+b),820232,현대요트인천,인천광역시,중구,2023
202301,용유동,현지인방문자(a),144837,현대요트인천,인천광역시,중구,2023
202302,용유동,외지인방문자(b),655305,현대요트인천,인천광역시,중구,2023
202302,용유동,전체방문자(a+b),802218,현대요트인천,인천광역시,중구,2023
202302,용유동,현지인방문자(a),146912,현대요트인천,인천광역시,중구,2023
202303,용유동,외지인방문자(b),716048,현대요트인천,인천광역시,중구,2023
202303,용유동,전체방문자(a+b),890928,현대요트인천,인천광역시,중구,2023
202303,용유동,현지인방문자(a),174881,현대요트인천,인천광역시,중구,2023
202304,용유동,외지인방문자(b),752504,현대요트인천,인천광역시,중구,2023
202304,용유동,전체방문자(a+b),922586,현대요트인천,인천광역시,중구,2023
202304,용유동,현지인방문자(a),170082,현대요트인천,인천광역시,중구,2023
202305,용유동,외지인방문자(b),855992,현대요트인천,인천광역시,중구,2023
202305,용유동,전체방문자(a+b),1042265,현대요트인천,인천광역시,중구,2023
202305,용유동,현지인방문자(a),186274,현대요트인천,인천광역시,중구,2023
202306,용유동,외지인방문자(b),914760,현대요트인천,인천광역시,중구,2023
202306,용유동,전체방문자(a+b),1098262,현대요트인천,인천광역시,중구,2023
202306,용유동,현지인방문자(a),183502,현대요트인천,인천광역시,중구,2023
202307,용유동,외지인방문자(b),891426,현대요트인천,인천광역시,중구,2023
202307,용유동,전체방문자(a+b),1071350,현대요트인천,인천광역시,중구,2023
202307,용유동,현지인방문자(a),179924,현대요트인천,인천광역시,중구,2023
202308,용유동,외지인방문자(b),1041628,현대요트인천,인천광역시,중구,2023
202308,용유동,전체방문자(a+b),1226040,현대요트인천,인천광역시,중구,2023
202308,용유동,현지인방문자(a),184412,현대요트인천,인천광역시,중구,2023
202309,용유동,외지인방문자(b),1091307,현대요트인천,인천광역시,중구,2023
202309,용유동,전체방문자(a+b),1293054,현대요트인천,인천광역시,중구,2023
202309,용유동,현지인방문자(a),201747,현대요트인천,인천광역시,중구,2023
202310,용유동,외지인방문자(b),1118229,현대요트인천,인천광역시,중구,2023
202310,용유동,전체방문자(a+b),1328898,현대요트인천,인천광역시,중구,2023
202310,용유동,현지인방문자(a),210668,현대요트인천,인천광역시,중구,2023
202311,용유동,외지인방문자(b),647346,현대요트인천,인천광역시,중구,2023
202311,용유동,전체방문자(a+b),821902,현대요트인천,인천광역시,중구,2023
202311,용유동,현지인방문자(a),174556,현대요트인천,인천광역시,중구,2023
202312,용유동,외지인방문자(b),822521,현대요트인천,인천광역시,중구,2023
202312,용유동,전체방문자(a+b),996628,현대요트인천,인천광역시,중구,2023
202312,용유동,현지인방문자(a),174108,현대요트인천,인천광역시,중구,2023
202401,용유동,외지인방문자(b),842471,현대요트인천,인천광역시,중구,2023
202401,용유동,전체방문자(a+b),1011510,현대요트인천,인천광역시,중구,2023
202401,용유동,현지인방문자(a),169040,현대요트인천,인천광역시,중구,2023
202402,용유동,외지인방문자(b),915442,현대요트인천,인천광역시,중구,2023
202402,용유동,전체방문자(a+b),1078952,현대요트인천,인천광역시,중구,2023
202402,용유동,현지인방문자(a),163510,현대요트인천,인천광역시,중구,2023
202403,용유동,외지인방문자(b),1003642,현대요트인천,인천광역시,중구,2023
202403,용유동,전체방문자(a+b),1198176,현대요트인천,인천광역시,중구,2023
202403,용유동,현지인방문자(a),194534,현대요트인천,인천광역시,중구,2023
202304,용유동,외국인방문객,113818,현대요트인천,인천광역시,중구,2023
202306,용유동,외국인방문객,121488,현대요트인천,인천광역시,중구,2023
202305,용유동,외국인방문객,121283,현대요트인천,인천광역시,중구,2023
202307,용유동,외국인방문객,158642,현대요트인천,인천광역시,중구,2023
202308,용유동,외국인방문객,201285,현대요트인천,인천광역시,중구,2023
202309,용유동,외국인방문객,196690,현대요트인천,인천광역시,중구,2023
202310,용유동,외국인방문객,230295,현대요트인천,인천광역시,중구,2023
202311,용유동,외국인방문객,191589,현대요트인천,인천광역시,중구,2023
202401,용유동,외국인방문객,180596,현대요트인천,인천광역시,중구,2023
202402,용유동,외국인방문객,174233,현대요트인천,인천광역시,중구,2023
202403,용유동,외국인방문객,222875,현대요트인천,인천광역시,중구,2023
202312,용유동,외국인방문객,195090,현대요트인천,인천광역시,중구,2023
202304,조천읍,외국인방문객,43022,제원하늘농원,제주특별자치도,제주시,2023
202306,조천읍,외국인방문객,58978,제원하늘농원,제주특별자치도,제주시,2023
202305,조천읍,외국인방문객,45350,제원하늘농원,제주특별자치도,제주시,2023
202307,조천읍,외국인방문객,71809,제원하늘농원,제주특별자치도,제주시,2023
202308,조천읍,외국인방문객,95709,제원하늘농원,제주특별자치도,제주시,2023
202309,조천읍,외국인방문객,85951,제원하늘농원,제주특별자치도,제주시,2023
202310,조천읍,외국인방문객,88097,제원하늘농원,제주특별자치도,제주시,2023
202311,조천읍,외국인방문객,68311,제원하늘농원,제주특별자치도,제주시,2023
202401,조천읍,외국인방문객,74173,제원하늘농원,제주특별자치도,제주시,2023
202402,조천읍,외국인방문객,77785,제원하늘농원,제주특별자치도,제주시,2023
202403,조천읍,외국인방문객,92165,제원하늘농원,제주특별자치도,제주시,2023
202312,조천읍,외국인방문객,71560,제원하늘농원,제주특별자치도,제주시,2023
202304,조천읍,외지인방문자(b),850070,제원하늘농원,제주특별자치도,제주시,2023
202304,조천읍,전체방문자(a+b),1961046,제원하늘농원,제주특별자치도,제주시,2023
202304,조천읍,현지인방문자(a),1110977,제원하늘농원,제주특별자치도,제주시,2023
202305,조천읍,외지인방문자(b),857132,제원하늘농원,제주특별자치도,제주시,2023
202305,조천읍,전체방문자(a+b),2043352,제원하늘농원,제주특별자치도,제주시,2023
202305,조천읍,현지인방문자(a),1186220,제원하늘농원,제주특별자치도,제주시,2023
202306,조천읍,외지인방문자(b),808006,제원하늘농원,제주특별자치도,제주시,2023
202306,조천읍,전체방문자(a+b),1969054,제원하늘농원,제주특별자치도,제주시,2023
202306,조천읍,현지인방문자(a),1161048,제원하늘농원,제주특별자치도,제주시,2023
202307,조천읍,외지인방문자(b),754404,제원하늘농원,제주특별자치도,제주시,2023
202307,조천읍,전체방문자(a+b),1920236,제원하늘농원,제주특별자치도,제주시,2023
202307,조천읍,현지인방문자(a),1165832,제원하늘농원,제주특별자치도,제주시,2023
202308,조천읍,외지인방문자(b),848256,제원하늘농원,제주특별자치도,제주시,2023
202308,조천읍,전체방문자(a+b),2030546,제원하늘농원,제주특별자치도,제주시,2023
202308,조천읍,현지인방문자(a),1182290,제원하늘농원,제주특별자치도,제주시,2023
202309,조천읍,외지인방문자(b),693350,제원하늘농원,제주특별자치도,제주시,2023
202309,조천읍,전체방문자(a+b),1753602,제원하늘농원,제주특별자치도,제주시,2023
202309,조천읍,현지인방문자(a),1060252,제원하늘농원,제주특별자치도,제주시,2023
202310,조천읍,외지인방문자(b),912468,제원하늘농원,제주특별자치도,제주시,2023
202310,조천읍,전체방문자(a+b),2078304,제원하늘농원,제주특별자치도,제주시,2023
202310,조천읍,현지인방문자(a),1165836,제원하늘농원,제주특별자치도,제주시,2023
202311,조천읍,외지인방문자(b),701768,제원하늘농원,제주특별자치도,제주시,2023
202311,조천읍,전체방문자(a+b),1755464,제원하늘농원,제주특별자치도,제주시,2023
202311,조천읍,현지인방문자(a),1053696,제원하늘농원,제주특별자치도,제주시,2023
202312,조천읍,외지인방문자(b),580982,제원하늘농원,제주특별자치도,제주시,2023
202312,조천읍,전체방문자(a+b),1574976,제원하늘농원,제주특별자치도,제주시,2023
202312,조천읍,현지인방문자(a),993993,제원하늘농원,제주특별자치도,제주시,2023
202401,조천읍,외지인방문자(b),644500,제원하늘농원,제주특별자치도,제주시,2023
202401,조천읍,전체방문자(a+b),1639256,제원하늘농원,제주특별자치도,제주시,2023
202401,조천읍,현지인방문자(a),994756,제원하늘농원,제주특별자치도,제주시,2023
202402,조천읍,외지인방문자(b),561141,제원하늘농원,제주특별자치도,제주시,2023
202402,조천읍,전체방문자(a+b),1484364,제원하늘농원,제주특별자치도,제주시,2023
202402,조천읍,현지인방문자(a),923223,제원하늘농원,제주특별자치도,제주시,2023
202403,조천읍,외지인방문자(b),714158,제원하늘농원,제주특별자치도,제주시,2023
202403,조천읍,전체방문자(a+b),1791156,제원하늘농원,제주특별자치도,제주시,2023
202403,조천읍,현지인방문자(a),1076999,제원하늘농원,제주특별자치도,제주시,2023
202204,조천읍,외지인방문자(b),909506,제원하늘농원,제주특별자치도,제주시,2023
202204,조천읍,전체방문자(a+b),1951551,제원하늘농원,제주특별자치도,제주시,2023
202204,조천읍,현지인방문자(a),1042044,제원하늘농원,제주특별자치도,제주시,2023
202205,조천읍,외지인방문자(b),912622,제원하늘농원,제주특별자치도,제주시,2023
202205,조천읍,전체방문자(a+b),1955548,제원하늘농원,제주특별자치도,제주시,2023
202205,조천읍,현지인방문자(a),1042926,제원하늘농원,제주특별자치도,제주시,2023
202206,조천읍,외지인방문자(b),887474,제원하늘농원,제주특별자치도,제주시,2023
202206,조천읍,전체방문자(a+b),1815348,제원하늘농원,제주특별자치도,제주시,2023
202206,조천읍,현지인방문자(a),927874,제원하늘농원,제주특별자치도,제주시,2023
202207,조천읍,외지인방문자(b),1043284,제원하늘농원,제주특별자치도,제주시,2023
202207,조천읍,전체방문자(a+b),2122012,제원하늘농원,제주특별자치도,제주시,2023
202207,조천읍,현지인방문자(a),1078728,제원하늘농원,제주특별자치도,제주시,2023
202208,조천읍,외지인방문자(b),1019130,제원하늘농원,제주특별자치도,제주시,2023
202208,조천읍,전체방문자(a+b),2037984,제원하늘농원,제주특별자치도,제주시,2023
202208,조천읍,현지인방문자(a),1018854,제원하늘농원,제주특별자치도,제주시,2023
202209,조천읍,외지인방문자(b),804786,제원하늘농원,제주특별자치도,제주시,2023
202209,조천읍,전체방문자(a+b),1828788,제원하늘농원,제주특별자치도,제주시,2023
202209,조천읍,현지인방문자(a),1024002,제원하늘농원,제주특별자치도,제주시,2023
202210,조천읍,외지인방문자(b),1104918,제원하늘농원,제주특별자치도,제주시,2023
202210,조천읍,전체방문자(a+b),2242636,제원하늘농원,제주특별자치도,제주시,2023
202210,조천읍,현지인방문자(a),1137717,제원하늘농원,제주특별자치도,제주시,2023
